No.Invoice,Tanggal Invoice,No.Urut,Nama Pelanggan,Kode Produk,Quantity, Gross sales , Discount , Net sales ,Jenis Kirim,Ongkir/Unit,Total Sales,ID Salesman
ORD-BS-02441101522-3,11/10/2020,3,Providence Bi-peds,BM-CC-058,1," 6,390 ", 64 ," 6,326 ",2,25," 6,376 ",848311
ORD-BS-02441101522-3,11/10/2020,4,Providence Bi-peds,BM-CA-073,1," 1,840 ", - ," 1,840 ",2,25," 1,890 ",848311
ORD-BS-02441101522-3,11/10/2020,5,Providence Bi-peds,BM-SA-096,1, 480 , - , 480 ,2,25, 530 ,848311
ORD-BS-02441101522-3,11/10/2020,6,Providence Bi-peds,BR-EC-028,1," 3,200 ", 32 ," 3,168 ",1,50," 3,218 ",848311
ORD-BS-02441101522-3,11/10/2020,7,Providence Bi-peds,BM-CA-072,4," 8,240 ", - ," 32,960 ",2,25," 33,010 ",848311
ORD-BS-02441101522-3,11/10/2020,8,Providence Bi-peds,BM-CC-069,1," 4,800 ", 48 ," 4,752 ",1,50," 4,802 ",848311
ORD-BS-02441101522-3,11/10/2020,9,Providence Bi-peds,BM-SA-092,1, 980 , - , 980 ,2,25," 1,030 ",848311
ORD-BS-02441101522-3,11/10/2020,10,Providence Bi-peds,BM-TA-086,1," 2,880 ", - ," 2,880 ",2,25," 2,930 ",848311
ORD-BS-02441101522-3,11/10/2020,11,Providence Bi-peds,BM-CC-067,1," 9,060 ", 91 ," 8,969 ",2,25," 9,019 ",848311
ORD-BS-02441234642-4,11/12/2020,1,Providence Bi-peds,BR-EC-028,1," 3,200 ", - ," 3,200 ",1,50," 3,250 ",956821
ORD-BS-02441234642-4,11/12/2020,2,Providence Bi-peds,BR-EA-013,1," 3,200 ", - ," 3,200 ",1,50," 3,250 ",956821
ORD-BS-02441234642-4,11/12/2020,3,Providence Bi-peds,BR-EC-008,1," 2,660 ", - ," 2,660 ",1,50," 2,710 ",956821
ORD-BS-02441234642-4,11/12/2020,4,Providence Bi-peds,BM-OC-050,2," 6,400 ", - ," 12,800 ",2,25," 12,850 ",956821
ORD-BS-02441234642-4,11/12/2020,5,Providence Bi-peds,BR-EC-009,1," 2,240 ", - ," 2,240 ",2,25," 2,290 ",956821
ORD-BS-02441234642-4,11/12/2020,6,Providence Bi-peds,BM-CA-073,1," 1,840 ", - ," 1,840 ",1,50," 1,890 ",956821
ORD-BS-02441234642-4,11/12/2020,7,Providence Bi-peds,BM-SA-097,1, 415 , - , 415 ,1,50, 465 ,956821
ORD-BS-02441234642-4,11/12/2020,8,Providence Bi-peds,BR-CC-045,1," 1,960 ", - ," 1,960 ",1,50," 2,010 ",956821
ORD-BS-02441234642-4,11/12/2020,9,Providence Bi-peds,BM-OC-054,2," 6,400 ", - ," 12,800 ",1,50," 12,850 ",956821
ORD-BS-02441234642-4,11/12/2020,10,Providence Bi-peds,BM-TC-083,1," 5,330 ", - ," 5,330 ",2,25," 5,380 ",956821
ORD-BS-02441234642-4,11/12/2020,11,Providence Bi-peds,BR-EC-024,1," 5,860 ", - ," 5,860 ",1,50," 5,910 ",956821
ORD-BS-02441234642-4,11/12/2020,12,Providence Bi-peds,BR-EA-020,1," 1,030 ", - ," 1,030 ",2,25," 1,080 ",956821
ORD-BS-02441234642-4,11/12/2020,13,Providence Bi-peds,BM-TA-086,1," 2,880 ", - ," 2,880 ",2,25," 2,930 ",956821
ORD-BS-02441234642-4,11/12/2020,14,Providence Bi-peds,BM-TA-078,1," 1,620 ", - ," 1,620 ",2,25," 1,670 ",956821
ORD-BS-02441234642-4,11/12/2020,15,Providence Bi-peds,BM-OC-052,1," 5,970 ", - ," 5,970 ",1,50," 6,020 ",956821
ORD-BS-02441234642-4,11/12/2020,16,Providence Bi-peds,BR-EA-018,1," 1,410 ", - ," 1,410 ",2,25," 1,460 ",956821
ORD-BS-02441234642-4,11/12/2020,17,Providence Bi-peds,BM-CA-071,2," 4,680 ", - ," 9,360 ",2,25," 9,410 ",956821
ORD-BS-02441234642-4,11/12/2020,18,Providence Bi-peds,BM-CC-062,1," 6,390 ", - ," 6,390 ",1,50," 6,440 ",956821
ORD-BS-02441234642-4,11/12/2020,19,Providence Bi-peds,BM-CC-070,1," 2,880 ", - ," 2,880 ",2,25," 2,930 ",956821
ORD-BS-02441234642-4,11/12/2020,20,Providence Bi-peds,BR-TC-041,1," 2,700 ", - ," 2,700 ",1,50," 2,750 ",956821
ORD-BS-02441253652-4,11/12/2020,1,Providence Bi-peds,BM-SA-096,1, 480 , - , 480 ,1,50, 530 ,185077
ORD-BS-02441253652-4,11/12/2020,2,Providence Bi-peds,BM-OC-050,1," 3,200 ", 32 ," 3,168 ",2,25," 3,218 ",185077
ORD-BS-02441253652-4,11/12/2020,3,Providence Bi-peds,BM-TC-081,1," 12,250 ", 123 ," 12,128 ",2,25," 12,178 ",185077
ORD-BS-02441253652-4,11/12/2020,4,Providence Bi-peds,BM-OC-054,1," 3,200 ", 32 ," 3,168 ",2,25," 3,218 ",185077
ORD-BS-02540956356-1,11/12/2020,1,New Orleans Velocipedes,BR-CC-043,1," 3,500 ", - ," 3,500 ",2,25," 3,550 ",848311
ORD-BS-02541003415-2,11/14/2020,1,New Orleans Velocipedes,BR-EA-020,1," 1,030 ", - ," 1,030 ",1,40," 1,070 ",430843
ORD-BS-02541024443-2,11/16/2020,1,New Orleans Velocipedes,BR-EC-025,1," 5,330 ", - ," 5,330 ",1,40," 5,370 ",359608
ORD-BS-02541024443-2,11/16/2020,2,New Orleans Velocipedes,BM-OC-050,10," 32,000 ", - ," 320,000 ",1,40," 320,040 ",359608
ORD-BS-02541024443-2,11/16/2020,3,New Orleans Velocipedes,BR-EC-002,1," 10,660 ", - ," 10,660 ",1,40," 10,700 ",359608
ORD-BS-02541024443-2,11/16/2020,4,New Orleans Velocipedes,BM-TA-079,2," 6,400 ", - ," 12,800 ",1,40," 12,840 ",359608
ORD-BS-02541068487-2,11/18/2020,1,New Orleans Velocipedes,BR-CC-043,1," 3,500 ", - ," 3,500 ",2,25," 3,550 ",956821
ORD-BS-02541080502-2,11/18/2020,1,New Orleans Velocipedes,BM-SA-096,1, 480 , - , 480 ,2,25, 530 ,848311
ORD-BS-02541080502-2,11/18/2020,2,New Orleans Velocipedes,BM-TA-078,2," 3,240 ", - ," 6,480 ",2,25," 6,530 ",848311
ORD-BS-02541080502-2,11/18/2020,3,New Orleans Velocipedes,BR-EC-032,1," 1,840 ", - ," 1,840 ",2,25," 1,890 ",848311
ORD-BS-02541080502-2,11/18/2020,4,New Orleans Velocipedes,BM-TA-079,2," 6,400 ", - ," 12,800 ",2,25," 12,850 ",848311
ORD-BS-02541080502-2,11/18/2020,5,New Orleans Velocipedes,BM-SA-092,7," 6,860 ", - ," 48,020 ",2,25," 48,070 ",848311
ORD-BS-02541080502-2,11/18/2020,6,New Orleans Velocipedes,BR-EC-009,1," 2,240 ", - ," 2,240 ",1,40," 2,280 ",848311
ORD-BS-02541080502-2,11/18/2020,7,New Orleans Velocipedes,BR-EA-016,1," 1,950 ", - ," 1,950 ",2,25," 2,000 ",848311
ORD-BS-02541080502-2,11/18/2020,8,New Orleans Velocipedes,BR-EC-030,1," 2,660 ", - ," 2,660 ",1,40," 2,700 ",848311
ORD-BS-02541080502-2,11/18/2020,9,New Orleans Velocipedes,BR-EC-028,1," 3,200 ", - ," 3,200 ",1,40," 3,240 ",848311
ORD-BS-02541080502-2,11/18/2020,10,New Orleans Velocipedes,BM-SA-094,1, 705 , - , 705 ,2,25, 755 ,848311
ORD-BS-02541080502-2,11/18/2020,11,New Orleans Velocipedes,BR-EC-026,2," 9,600 ", - ," 19,200 ",2,25," 19,250 ",848311
ORD-BS-02541106530-3,11/20/2020,1,New Orleans Velocipedes,BM-TA-087,1," 2,340 ", - ," 2,340 ",1,40," 2,380 ",359608
ORD-BS-02541110537-3,11/21/2020,1,New Orleans Velocipedes,BR-EC-022,1," 9,590 ", 96 ," 9,494 ",1,40," 9,534 ",599012
ORD-BS-02541110537-3,11/21/2020,2,New Orleans Velocipedes,BM-SA-094,1, 705 , - , 705 ,2,25, 755 ,599012
ORD-BS-02541110537-3,11/21/2020,3,New Orleans Velocipedes,BR-EA-033,1," 2,130 ", - ," 2,130 ",1,40," 2,170 ",599012
ORD-BS-02541128558-3,11/23/2020,1,New Orleans Velocipedes,BR-EC-027,1," 3,730 ", - ," 3,730 ",2,25," 3,780 ",599012
ORD-BS-02541205621-4,11/23/2020,1,New Orleans Velocipedes,BM-TA-079,1," 3,200 ", - ," 3,200 ",1,40," 3,240 ",205347
ORD-BS-02541205621-4,11/23/2020,2,New Orleans Velocipedes,BR-EA-015,1," 2,240 ", - ," 2,240 ",2,25," 2,290 ",205347
ORD-BS-02541205621-4,11/23/2020,3,New Orleans Velocipedes,BR-EA-035,1," 1,250 ", - ," 1,250 ",2,25," 1,300 ",205347
ORD-BS-02541205621-4,11/23/2020,4,New Orleans Velocipedes,BR-EA-033,8," 17,040 ", - ," 136,320 ",1,40," 136,360 ",205347
ORD-BS-02541205621-4,11/23/2020,5,New Orleans Velocipedes,BM-CA-072,2," 4,120 ", - ," 8,240 ",2,25," 8,290 ",205347
ORD-BS-02541205621-4,11/23/2020,6,New Orleans Velocipedes,BR-EA-014,1," 2,660 ", - ," 2,660 ",1,40," 2,700 ",205347
ORD-BS-02541205621-4,11/23/2020,7,New Orleans Velocipedes,BR-TC-041,1," 2,700 ", - ," 2,700 ",1,40," 2,740 ",205347
ORD-BS-02541205621-4,11/23/2020,8,New Orleans Velocipedes,BR-EA-034,1," 1,570 ", - ," 1,570 ",1,40," 1,610 ",205347
ORD-BS-02541205621-4,11/23/2020,9,New Orleans Velocipedes,BR-EC-031,2," 4,480 ", - ," 8,960 ",2,25," 9,010 ",205347
ORD-BS-02541205621-4,11/23/2020,10,New Orleans Velocipedes,BM-CC-067,1," 9,060 ", - ," 9,060 ",2,25," 9,110 ",205347
ORD-BS-02541205621-4,11/23/2020,11,New Orleans Velocipedes,BR-EC-010,1," 1,840 ", - ," 1,840 ",2,25," 1,890 ",205347
ORD-BS-02541205621-4,11/23/2020,12,New Orleans Velocipedes,BR-EA-036,1," 1,030 ", - ," 1,030 ",2,25," 1,080 ",205347
ORD-BS-02541205621-4,11/23/2020,13,New Orleans Velocipedes,BR-EA-013,1," 3,200 ", - ," 3,200 ",2,25," 3,250 ",205347
ORD-BS-02541205621-4,11/23/2020,14,New Orleans Velocipedes,BR-EC-001,1," 12,790 ", - ," 12,790 ",1,40," 12,830 ",205347
ORD-BS-02541225630-4,11/25/2020,1,New Orleans Velocipedes,BM-CA-061,1," 3,200 ", - ," 3,200 ",2,25," 3,250 ",956821
ORD-BS-02640928337-1,11/27/2020,1,Miami Race Equipment,BM-CA-073,1," 1,840 ", - ," 1,840 ",2,30," 1,900 ",185077
ORD-BS-02640928337-1,11/27/2020,2,Miami Race Equipment,BM-SA-097,1, 415 , - , 415 ,1,60, 475 ,185077
ORD-BS-02640928337-1,11/27/2020,3,Miami Race Equipment,BR-EC-031,1," 2,240 ", - ," 2,240 ",1,60," 2,300 ",185077
ORD-BS-02640928337-1,11/27/2020,4,Miami Race Equipment,BM-SA-092,1, 980 , - , 980 ,2,30," 1,040 ",185077
ORD-BS-02640928337-1,11/27/2020,5,Miami Race Equipment,BR-EC-032,1," 1,840 ", - ," 1,840 ",2,30," 1,900 ",185077
ORD-BS-02640928337-1,11/27/2020,6,Miami Race Equipment,BR-EC-007,1," 3,200 ", - ," 3,200 ",1,60," 3,260 ",185077
ORD-BS-02640953353-1,11/27/2020,1,Miami Race Equipment,BR-EC-010,1," 1,840 ", - ," 1,840 ",2,30," 1,900 ",956821
ORD-BS-02640953353-1,11/27/2020,2,Miami Race Equipment,BR-EC-030,1," 2,660 ", - ," 2,660 ",2,30," 2,720 ",956821
ORD-BS-02640953353-1,11/27/2020,3,Miami Race Equipment,BR-CC-046,1," 1,750 ", - ," 1,750 ",1,60," 1,810 ",956821
ORD-BS-02640953353-1,11/27/2020,4,Miami Race Equipment,BM-SA-095,2," 1,170 ", - ," 2,340 ",1,60," 2,400 ",956821
ORD-BS-02640953353-1,11/27/2020,5,Miami Race Equipment,BR-TC-041,1," 2,700 ", - ," 2,700 ",1,60," 2,760 ",956821
ORD-BS-02640953353-1,11/27/2020,6,Miami Race Equipment,BR-EA-033,1," 2,130 ", - ," 2,130 ",2,30," 2,190 ",956821
ORD-BS-02640953353-1,11/27/2020,7,Miami Race Equipment,BM-SA-091,1," 1,080 ", - ," 1,080 ",1,60," 1,140 ",956821
ORD-BS-02640954355-1,11/27/2020,1,Miami Race Equipment,BR-CC-046,1," 1,750 ", - ," 1,750 ",1,60," 1,810 ",669618
ORD-BS-02640954355-1,11/27/2020,2,Miami Race Equipment,BR-EA-013,1," 3,200 ", - ," 3,200 ",2,30," 3,260 ",669618
ORD-BS-02640970374-1,11/28/2020,1,Miami Race Equipment,BR-CC-045,1," 1,960 ", - ," 1,960 ",2,30," 2,020 ",205347
ORD-BS-02640970374-1,11/28/2020,2,Miami Race Equipment,BM-CC-068,1," 6,390 ", - ," 6,390 ",2,30," 6,450 ",205347
ORD-BS-02640983391-1,11/30/2020,1,Miami Race Equipment,BR-EC-010,1," 1,840 ", - ," 1,840 ",1,60," 1,900 ",599012
ORD-BS-02640983391-1,11/30/2020,2,Miami Race Equipment,BR-TC-041,1," 2,700 ", - ," 2,700 ",1,60," 2,760 ",599012
ORD-BS-02640988399-1,12/2/2020,1,Miami Race Equipment,BR-EC-006,1," 3,940 ", - ," 3,940 ",1,60," 4,000 ",458320
ORD-BS-02640988399-1,12/2/2020,2,Miami Race Equipment,BR-EC-032,1," 1,840 ", - ," 1,840 ",2,30," 1,900 ",458320
ORD-BS-02640988399-1,12/2/2020,3,Miami Race Equipment,BR-EA-037,1, 870 , - , 870 ,2,30, 930 ,458320
ORD-BS-02640988399-1,12/2/2020,4,Miami Race Equipment,BR-EC-027,1," 3,730 ", - ," 3,730 ",1,60," 3,790 ",458320
ORD-BS-02640988399-1,12/2/2020,5,Miami Race Equipment,BR-EC-003,1," 7,990 ", - ," 7,990 ",1,60," 8,050 ",458320
ORD-BS-02640988399-1,12/2/2020,6,Miami Race Equipment,BR-EA-019,1," 1,250 ", - ," 1,250 ",2,30," 1,310 ",458320
ORD-BS-02640988399-1,12/2/2020,7,Miami Race Equipment,BM-TA-088,1," 1,950 ", - ," 1,950 ",1,60," 2,010 ",458320
ORD-BS-02640988399-1,12/2/2020,8,Miami Race Equipment,BR-EC-030,1," 2,660 ", - ," 2,660 ",1,60," 2,720 ",458320
ORD-BS-02640988399-1,12/2/2020,9,Miami Race Equipment,BR-EA-014,2," 5,320 ", - ," 10,640 ",1,60," 10,700 ",458320
ORD-BS-02640988399-1,12/2/2020,10,Miami Race Equipment,BR-EC-029,2," 5,320 ", - ," 10,640 ",2,30," 10,700 ",458320
ORD-BS-02641017427-2,12/4/2020,1,Miami Race Equipment,BR-EC-032,2," 3,680 ", - ," 7,360 ",1,60," 7,420 ",458320
ORD-BS-02641024440-2,12/5/2020,1,Miami Race Equipment,BM-TC-084,1," 4,480 ", - ," 4,480 ",2,30," 4,540 ",359608
ORD-BS-02641024440-2,12/5/2020,2,Miami Race Equipment,BR-EC-004,1," 5,330 ", - ," 5,330 ",1,60," 5,390 ",359608
ORD-BS-02641024440-2,12/5/2020,3,Miami Race Equipment,BR-EA-013,1," 3,200 ", - ," 3,200 ",1,60," 3,260 ",359608
ORD-BS-02641024440-2,12/5/2020,4,Miami Race Equipment,BR-EC-009,1," 2,240 ", - ," 2,240 ",2,30," 2,300 ",359608
ORD-BS-02641024440-2,12/5/2020,5,Miami Race Equipment,BR-EC-007,1," 3,200 ", - ," 3,200 ",2,30," 3,260 ",359608
ORD-BS-02641024440-2,12/5/2020,6,Miami Race Equipment,BR-EC-008,1," 2,660 ", - ," 2,660 ",2,30," 2,720 ",359608
ORD-BS-02641024440-2,12/5/2020,7,Miami Race Equipment,BR-EA-036,1," 1,030 ", - ," 1,030 ",1,60," 1,090 ",359608
ORD-BS-02641024440-2,12/5/2020,8,Miami Race Equipment,BR-CC-044,2," 4,900 ", - ," 9,800 ",1,60," 9,860 ",359608
ORD-BS-02641024440-2,12/5/2020,9,Miami Race Equipment,BR-EC-023,1," 7,460 ", - ," 7,460 ",2,30," 7,520 ",359608
ORD-BS-02641024440-2,12/5/2020,10,Miami Race Equipment,BM-OC-048,1," 6,070 ", - ," 6,070 ",2,30," 6,130 ",359608
ORD-BS-02641024440-2,12/5/2020,11,Miami Race Equipment,BR-EA-011,1," 5,860 ", - ," 5,860 ",1,60," 5,920 ",359608
ORD-BS-02641024440-2,12/5/2020,12,Miami Race Equipment,BR-EA-019,1," 1,250 ", - ," 1,250 ",1,60," 1,310 ",359608
ORD-BS-02641024440-2,12/5/2020,13,Miami Race Equipment,BM-OC-050,1," 3,200 ", - ," 3,200 ",1,60," 3,260 ",359608
ORD-BS-02641024440-2,12/5/2020,14,Miami Race Equipment,BR-EC-031,2," 4,480 ", - ," 8,960 ",2,30," 9,020 ",359608
ORD-BS-02641024440-2,12/5/2020,15,Miami Race Equipment,BM-CA-073,1," 1,840 ", - ," 1,840 ",1,60," 1,900 ",359608
ORD-BS-02641024440-2,12/5/2020,16,Miami Race Equipment,BR-CC-045,1," 1,960 ", - ," 1,960 ",1,60," 2,020 ",359608
ORD-BS-02641024440-2,12/5/2020,17,Miami Race Equipment,BR-EC-030,1," 2,660 ", - ," 2,660 ",2,30," 2,720 ",359608
ORD-BS-02641074489-2,12/6/2020,1,Miami Race Equipment,BM-CA-073,2," 3,680 ", - ," 7,360 ",2,30," 7,420 ",185077
ORD-BS-02641074489-2,12/6/2020,2,Miami Race Equipment,BR-EA-020,1," 1,030 ", - ," 1,030 ",1,60," 1,090 ",185077
ORD-BS-02641074489-2,12/6/2020,3,Miami Race Equipment,BR-EC-023,1," 7,460 ", - ," 7,460 ",1,60," 7,520 ",185077
ORD-BS-02641074489-2,12/6/2020,4,Miami Race Equipment,BR-EC-029,2," 5,320 ", - ," 10,640 ",1,60," 10,700 ",185077
ORD-BS-02641074489-2,12/6/2020,5,Miami Race Equipment,BR-CC-044,1," 2,450 ", - ," 2,450 ",2,30," 2,510 ",185077
ORD-BS-02641074489-2,12/6/2020,6,Miami Race Equipment,BR-EC-005,1," 4,260 ", - ," 4,260 ",2,30," 4,320 ",185077
ORD-BS-02641074489-2,12/6/2020,7,Miami Race Equipment,BR-EA-036,1," 1,030 ", - ," 1,030 ",1,60," 1,090 ",185077
ORD-BS-02641079495-2,12/8/2020,1,Miami Race Equipment,BR-EA-019,1," 1,250 ", - ," 1,250 ",2,30," 1,310 ",205347
ORD-BS-02641108534-3,12/9/2020,1,Miami Race Equipment,BR-TC-040,1," 3,200 ", 32 ," 3,168 ",1,60," 3,228 ",185077
ORD-BS-02641108534-3,12/9/2020,2,Miami Race Equipment,BR-CC-046,1," 1,750 ", 18 ," 1,733 ",2,30," 1,793 ",185077
ORD-BS-02641108534-3,12/9/2020,3,Miami Race Equipment,BM-SA-093,1, 815 , - , 815 ,1,60, 875 ,185077
ORD-BS-02641108534-3,12/9/2020,4,Miami Race Equipment,BM-CA-071,1," 2,340 ", - ," 2,340 ",2,30," 2,400 ",185077
ORD-BS-02641108534-3,12/9/2020,5,Miami Race Equipment,BR-EC-010,1," 1,840 ", 18 ," 1,822 ",2,30," 1,882 ",185077
ORD-BS-02641108534-3,12/9/2020,6,Miami Race Equipment,BR-EC-026,1," 4,800 ", 48 ," 4,752 ",1,60," 4,812 ",185077
ORD-BS-02641108534-3,12/9/2020,7,Miami Race Equipment,BR-EA-014,1," 2,660 ", - ," 2,660 ",1,60," 2,720 ",185077
ORD-BS-02641108534-3,12/9/2020,8,Miami Race Equipment,BR-EA-015,1," 2,240 ", - ," 2,240 ",1,60," 2,300 ",185077
ORD-BS-02641108534-3,12/9/2020,9,Miami Race Equipment,BR-EA-016,1," 1,950 ", - ," 1,950 ",1,60," 2,010 ",185077
ORD-BS-02641108534-3,12/9/2020,10,Miami Race Equipment,BM-CA-073,1," 1,840 ", - ," 1,840 ",1,60," 1,900 ",185077
ORD-BS-02641108534-3,12/9/2020,11,Miami Race Equipment,BR-EA-019,2," 2,500 ", - ," 5,000 ",1,60," 5,060 ",185077
ORD-BS-02641108534-3,12/9/2020,12,Miami Race Equipment,BR-EA-037,1, 870 , - , 870 ,2,30, 930 ,185077
ORD-BS-02641108534-3,12/9/2020,13,Miami Race Equipment,BR-EA-035,1," 1,250 ", - ," 1,250 ",2,30," 1,310 ",185077
ORD-BS-02641108534-3,12/9/2020,14,Miami Race Equipment,BR-TC-038,1," 7,000 ", 70 ," 6,930 ",2,30," 6,990 ",185077
ORD-BS-02641108534-3,12/9/2020,15,Miami Race Equipment,BR-EC-028,1," 3,200 ", 32 ," 3,168 ",1,60," 3,228 ",185077
ORD-BS-02641108534-3,12/9/2020,16,Miami Race Equipment,BR-EA-033,2," 4,260 ", - ," 8,520 ",1,60," 8,580 ",185077
ORD-BS-02641108535-3,12/10/2020,1,Miami Race Equipment,BR-CC-044,1," 2,450 ", 25 ," 2,426 ",2,30," 2,486 ",669618
ORD-BS-02641108535-3,12/10/2020,1,Miami Race Equipment,BR-CC-044,1," 2,450 ", 25 ," 2,426 ",2,30," 2,486 ",669618
ORD-BS-02641116543-3,12/12/2020,1,Miami Race Equipment,BM-FA-075,1," 2,130 ", - ," 2,130 ",2,30," 2,190 ",669618
ORD-BS-02641116543-3,12/12/2020,2,Miami Race Equipment,BM-SA-093,1, 815 , - , 815 ,1,60, 875 ,669618
ORD-BS-02641116543-3,12/12/2020,3,Miami Race Equipment,BR-TC-038,1," 7,000 ", 70 ," 6,930 ",1,60," 6,990 ",669618
ORD-BS-02641116543-3,12/12/2020,4,Miami Race Equipment,BR-EC-009,1," 2,240 ", 22 ," 2,218 ",2,30," 2,278 ",669618
ORD-BS-02641116543-3,12/12/2020,5,Miami Race Equipment,BR-EA-011,1," 5,860 ", - ," 5,860 ",2,30," 5,920 ",669618
ORD-BS-02641116543-3,12/12/2020,6,Miami Race Equipment,BM-TA-080,1," 2,660 ", - ," 2,660 ",2,30," 2,720 ",669618
ORD-BS-02641116543-3,12/12/2020,7,Miami Race Equipment,BR-EA-014,1," 2,660 ", - ," 2,660 ",2,30," 2,720 ",669618
ORD-BS-02641116543-3,12/12/2020,8,Miami Race Equipment,BR-EC-029,1," 2,660 ", 27 ," 2,633 ",1,60," 2,693 ",669618
ORD-BS-02641192609-4,12/14/2020,1,Miami Race Equipment,BR-EA-013,1," 3,200 ", - ," 3,200 ",2,30," 3,260 ",599012
ORD-BS-02641192609-4,12/14/2020,2,Miami Race Equipment,BR-EC-010,1," 1,840 ", - ," 1,840 ",1,60," 1,900 ",599012
ORD-BS-02641192609-4,12/14/2020,3,Miami Race Equipment,BR-EC-025,1," 5,330 ", - ," 5,330 ",2,30," 5,390 ",599012
ORD-BS-02641192609-4,12/14/2020,4,Miami Race Equipment,BR-EC-032,2," 3,680 ", - ," 7,360 ",1,60," 7,420 ",599012
ORD-BS-02641192609-4,12/14/2020,5,Miami Race Equipment,BM-TC-084,1," 4,480 ", - ," 4,480 ",2,30," 4,540 ",599012
ORD-BS-02641192609-4,12/14/2020,6,Miami Race Equipment,BM-FA-075,1," 2,130 ", - ," 2,130 ",1,60," 2,190 ",599012
ORD-BS-02641192609-4,12/14/2020,7,Miami Race Equipment,BR-TC-039,2," 9,000 ", - ," 18,000 ",2,30," 18,060 ",599012
ORD-BS-02641243647-4,12/15/2020,1,Miami Race Equipment,BM-TA-087,1," 2,340 ", - ," 2,340 ",2,30," 2,400 ",430843
ORD-BS-02641243647-4,12/15/2020,1,Miami Race Equipment,BM-TA-087,1," 2,340 ", - ," 2,340 ",2,30," 2,400 ",430843
ORD-BS-02641243647-4,12/15/2020,2,Miami Race Equipment,BM-TA-086,1," 2,880 ", - ," 2,880 ",1,60," 2,940 ",430843
ORD-BS-02641243647-4,12/15/2020,3,Miami Race Equipment,BR-EA-018,1," 1,410 ", - ," 1,410 ",1,60," 1,470 ",430843
ORD-BS-02641243647-4,12/15/2020,4,Miami Race Equipment,BM-SA-089,1," 1,520 ", - ," 1,520 ",1,60," 1,580 ",430843
ORD-BS-02641256655-4,12/16/2020,1,Miami Race Equipment,BM-SA-096,1, 480 , - , 480 ,2,30, 540 ,458320
ORD-BS-02641256655-4,12/16/2020,2,Miami Race Equipment,BR-EA-016,4," 7,800 ", - ," 31,200 ",2,30," 31,260 ",458320
ORD-BS-02641256655-4,12/16/2020,3,Miami Race Equipment,BR-CC-043,1," 3,500 ", 35 ," 3,465 ",2,30," 3,525 ",458320
ORD-BS-02641256655-4,12/16/2020,4,Miami Race Equipment,BM-OC-047,1," 7,990 ", 80 ," 7,910 ",1,60," 7,970 ",458320
ORD-BS-02641256655-4,12/16/2020,5,Miami Race Equipment,BR-EC-026,4," 19,200 ", 48 ," 76,752 ",1,60," 76,812 ",458320
ORD-BS-02641256655-4,12/16/2020,6,Miami Race Equipment,BM-TA-087,2," 4,680 ", - ," 9,360 ",2,30," 9,420 ",458320
ORD-BS-02641256655-4,12/16/2020,7,Miami Race Equipment,BR-EC-032,1," 1,840 ", 18 ," 1,822 ",2,30," 1,882 ",458320
ORD-BS-02641256655-4,12/16/2020,8,Miami Race Equipment,BR-EA-037,1, 870 , - , 870 ,2,30, 930 ,458320
ORD-BS-02641256655-4,12/16/2020,9,Miami Race Equipment,BR-EA-015,1," 2,240 ", - ," 2,240 ",2,30," 2,300 ",458320
ORD-BS-02641256655-4,12/16/2020,10,Miami Race Equipment,BR-TC-042,2," 3,900 ", 20 ," 7,781 ",2,30," 7,841 ",458320
ORD-BS-02641256655-4,12/16/2020,11,Miami Race Equipment,BR-EC-007,1," 3,200 ", 32 ," 3,168 ",2,30," 3,228 ",458320
ORD-BS-02641256655-4,12/16/2020,12,Miami Race Equipment,BR-EA-014,1," 2,660 ", - ," 2,660 ",1,60," 2,720 ",458320
ORD-BS-02641256655-4,12/16/2020,13,Miami Race Equipment,BR-CC-045,1," 1,960 ", 20 ," 1,940 ",2,30," 2,000 ",458320
ORD-BS-02641256655-4,12/16/2020,14,Miami Race Equipment,BR-EA-020,1," 1,030 ", - ," 1,030 ",2,30," 1,090 ",458320
ORD-BS-02641256655-4,12/16/2020,15,Miami Race Equipment,BR-EC-025,1," 5,330 ", 53 ," 5,277 ",2,30," 5,337 ",458320
ORD-BS-02641256655-4,12/16/2020,16,Miami Race Equipment,BR-EC-024,1," 5,860 ", 59 ," 5,801 ",1,60," 5,861 ",458320
ORD-BS-02641256655-4,12/16/2020,17,Miami Race Equipment,BR-EC-009,1," 2,240 ", 22 ," 2,218 ",1,60," 2,278 ",458320
ORD-BS-02641256655-4,12/16/2020,18,Miami Race Equipment,BM-CA-072,1," 2,060 ", - ," 2,060 ",1,60," 2,120 ",458320
ORD-BS-02641256655-4,12/16/2020,19,Miami Race Equipment,BR-EC-002,3," 31,980 ", 107 ," 95,833 ",2,30," 95,893 ",458320
ORD-BS-02641256655-4,12/16/2020,20,Miami Race Equipment,BR-EA-033,2," 4,260 ", - ," 8,520 ",1,60," 8,580 ",458320
ORD-BS-02641256655-4,12/16/2020,21,Miami Race Equipment,BM-SA-094,2," 1,410 ", - ," 2,820 ",2,30," 2,880 ",458320
ORD-BS-02741106529-3,12/16/2020,1,San Antonio Bike Shop,BR-EC-010,1," 1,840 ", 18 ," 1,822 ",2,25," 1,872 ",502509
ORD-BS-02741106529-3,12/16/2020,2,San Antonio Bike Shop,BM-OC-054,2," 6,400 ", 32 ," 12,768 ",1,40," 12,808 ",502509
